customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,InternetService_fiber optic,InternetService_no,Contract_one year,Contract_two year,PaymentMethod_credit card (automatic),PaymentMethod_electronic check,PaymentMethod_mailed check
7269-jiscy,1,0,0,0,0.7605633802816901,1,0,0,0,0,0,0,0,0,0.2666666666666666,0.2819986152780983,0,0,0,1,0,0,0,0
6233-hxjmx,1,0,0,0,0.619718309859155,1,1,0,0,1,0,0,1,1,0.7069651741293532,0.4815774290330025,0,1,0,0,0,1,0,0
5119-nzptv,0,1,1,0,0.014084507042253521,1,0,0,0,0,0,0,0,0,0.5159203980099502,0.014176090468497576,0,1,0,0,0,0,1,0
5016-lipdw,0,0,1,1,0.7887323943661972,1,0,0,0,0,0,0,0,0,0.011442786069651711,0.12033233325640434,0,0,1,1,0,0,0,1
0254-fnmci,1,0,0,0,1.0,1,0,1,1,1,1,1,1,1,0.9119402985074626,0.87761366258943,0,1,0,0,1,0,1,0
4001-tsbtv,1,0,1,1,0.8028169014084507,1,0,0,1,1,0,1,0,1,0.7293532338308457,0.6338391414724209,0,1,0,0,0,0,1,0
3082-wqrvy,0,1,1,0,0.18309859154929578,1,0,0,0,0,0,0,0,0,0.013930348258706454,0.02421532425571198,0,0,1,1,0,0,0,1
5543-qdcry,0,0,0,0,0.04225352112676056,1,0,0,0,0,0,1,0,1,0.37960199004975126,0.024930763904915762,0,0,0,0,0,0,1,0
8111-sllhi,0,1,1,0,0.5352112676056339,1,1,0,1,1,0,1,1,1,0.8696517412935324,0.49226863604892684,1,1,0,0,0,0,1,0
8815-lmflx,0,0,1,1,0.33802816901408456,1,1,0,0,0,0,0,0,1,0.07114427860696515,0.060933533348719135,0,0,1,0,0,0,0,0
8344-wfmfh,0,0,0,1,0.11267605633802817,1,0,0,1,0,0,0,0,1,0.3169154228855721,0.05368682206323564,0,0,0,0,0,0,1,0
2606-rmdhz,0,0,0,0,0.07042253521126761,0,0,0,1,0,0,0,0,1,0.12189054726368159,0.021913224094161087,1,0,0,0,0,1,0,0
8174-tbvcf,1,0,1,0,0.971830985915493,1,1,1,1,1,1,1,1,1,0.7616915422885572,0.7893203323332564,0,0,0,0,1,1,0,0
4933-ikulf,1,1,0,0,0.22535211267605634,1,0,0,0,0,0,0,0,0,0.023880597014925342,0.03597969074544197,0,0,1,1,0,0,0,1
3318-nmqxl,0,0,0,0,0.02816901408450704,1,0,0,0,0,0,1,1,1,0.7338308457711442,0.028617585968151397,0,1,0,0,0,0,1,0
4707-ynoqa,1,0,1,1,0.46478873239436624,1,1,0,0,0,0,0,0,1,0.07313432835820893,0.10366374336487423,0,0,1,1,0,1,0,0
4335-upjsi,1,0,0,1,0.323943661971831,1,0,0,0,0,0,0,0,0,0.014925373134328346,0.05530810062312486,0,0,1,0,1,0,0,1
8485-gjcdn,1,1,0,0,0.056338028169014086,1,0,0,0,0,0,0,0,1,0.5054726368159204,0.03458342949457651,1,1,0,0,0,0,0,1
7841-fcrqd,1,0,1,0,0.4507042253521127,1,0,0,1,0,1,0,0,1,0.3532338308457711,0.21215093468728363,0,0,0,1,0,1,0,0
4879-gzlfh,1,0,1,1,0.5774647887323944,1,0,0,0,1,0,1,1,1,0.7353233830845771,0.44502654050311563,0,1,0,0,0,0,1,0
9094-azphk,1,0,0,0,0.19718309859154928,1,1,0,1,0,0,1,1,1,0.8149253731343283,0.1611123932610201,0,1,0,0,0,0,1,0
9601-brxpo,1,0,1,0,0.33802816901408456,1,1,0,0,1,1,1,1,1,0.8626865671641791,0.2939879990768521,1,1,0,0,0,0,0,0
9885-csmwe,1,1,0,0,0.0,1,0,0,0,0,0,1,0,0,0.5990049751243781,0.006883221786291254,1,1,0,0,0,0,1,0
6035-riiom,1,0,0,0,0.7464788732394366,1,1,0,1,0,0,1,1,1,0.7855721393034826,0.5897357489037618,0,1,0,0,1,0,0,0
3186-baxnb,1,0,0,0,0.0,1,0,0,1,0,1,1,0,0,0.7308457711442786,0.008412185552734826,1,1,0,0,0,0,1,0
2999-aanrq,1,0,0,0,0.28169014084507044,1,0,1,1,0,1,1,0,0,0.5253731343283582,0.17378836833602584,0,0,0,0,1,1,0,0
7511-ymxvq,0,0,0,0,0.11267605633802817,0,0,0,0,0,0,1,1,1,0.27014925373134324,0.04615739672282484,1,0,0,0,0,0,1,0
7927-auxbz,1,0,0,0,0.4084507042253521,1,0,0,0,0,1,1,0,0,0.6656716417910448,0.2927648280636972,1,1,0,0,0,0,1,0
3178-cifot,1,0,0,0,0.3098591549295775,1,0,0,0,0,0,0,0,1,0.013930348258706454,0.05300023078698362,0,0,1,1,0,1,0,0
5568-dmxzs,1,0,0,0,0.09859154929577466,1,0,0,1,0,1,1,0,1,0.4696517412935324,0.06181052388645282,0,0,0,0,0,0,1,0
9445-szlch,1,0,1,1,0.49295774647887325,1,1,0,1,1,0,1,0,1,0.7870646766169154,0.3968497576736672,1,1,0,0,0,0,0,0
0208-bpqej,1,0,1,1,0.15492957746478872,1,0,0,0,0,0,0,0,0,0.011442786069651711,0.02069005308100623,0,0,1,0,0,0,0,0
3977-qcrsl,1,0,0,0,0.056338028169014086,1,0,0,0,0,0,0,0,0,0.018905472636815884,0.011441264712670207,0,0,1,0,0,0,0,1
6061-pqhmk,1,0,0,0,0.33802816901408456,1,0,0,0,0,0,0,0,0,0.01641791044776117,0.05870066928225249,0,0,1,1,0,1,0,0
0345-xmmug,1,0,1,0,0.6338028169014085,1,1,0,1,1,1,1,1,1,0.9019900497512437,0.5579852296330488,0,1,0,0,1,1,0,0
7554-newdd,0,0,0,0,0.1267605633802817,1,1,0,0,0,0,0,0,0,0.07412935323383085,0.02686360489268405,0,0,1,0,1,0,0,0
2346-czyil,0,0,0,0,0.36619718309859156,1,0,0,0,0,0,0,0,0,0.020895522388059695,0.05917378259866144,0,0,1,0,1,1,0,0
4747-lcaql,0,0,0,0,0.33802816901408456,1,0,1,1,0,1,1,1,1,0.6044776119402985,0.21730902377105932,0,0,0,0,0,0,0,1
4430-yhxgg,1,0,0,1,0.04225352112676056,1,1,0,0,0,0,0,0,1,0.07164179104477608,0.00754673436418186,0,0,1,0,0,0,0,1
5027-xwqha,0,0,0,0,0.07042253521126761,1,0,0,0,0,0,0,0,0,0.26368159203980096,0.0290964689591507,1,0,0,0,0,0,1,0
2135-rxihg,0,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0.27263681592039796,0.0030983152550196165,1,0,0,0,0,0,1,0
2692-aqcpf,1,0,1,0,0.9014084507042254,1,1,0,1,1,1,1,1,1,0.8935323383084576,0.8193053311793215,0,1,0,1,0,1,0,0
0354-wyrok,1,1,1,1,0.4225352112676057,1,0,0,0,1,1,1,1,1,0.8024875621890547,0.33377567505192707,1,1,0,0,0,0,1,0
9146-jriox,1,0,1,1,0.18309859154929578,1,1,0,0,0,0,0,0,0,0.072636815920398,0.04080890837756751,0,0,1,0,0,0,0,1
6440-dkqge,0,0,0,1,0.4084507042253521,1,0,0,1,1,0,1,0,0,0.46019900497512434,0.22053427186706673,0,0,0,1,0,1,0,0
4690-pkdqg,1,1,1,0,0.5774647887323944,1,1,0,1,1,0,1,0,1,0.7691542288557214,0.45139626125086546,0,1,0,0,0,0,1,0
3043-sudua,1,0,0,0,0.4366197183098592,1,0,0,0,0,0,0,0,0,0.01641791044776117,0.06724555735056542,0,0,1,0,0,0,0,0
5038-etmlm,1,0,1,0,1.0,1,1,1,1,1,1,1,1,1,0.9492537313432835,0.9420666974382645,0,1,0,0,1,0,0,0
5372-fbkbn,1,0,0,1,0.28169014084507044,1,0,0,0,0,0,0,0,0,0.02487562189054726,0.05001153934918071,0,0,1,0,0,0,0,1
0644-oqmdk,0,1,0,0,0.04225352112676056,1,0,0,0,0,0,0,0,1,0.5213930348258707,0.031738979921532434,0,1,0,0,0,0,1,0
1480-bkxga,0,1,1,0,1.0,1,1,1,1,1,1,1,1,1,0.9731343283582089,0.9677013616432033,0,1,0,0,1,0,0,0
3865-zfzib,0,0,0,0,0.25352112676056343,1,0,0,0,0,0,0,0,0,0.013930348258706454,0.039158781444726516,0,0,1,0,1,0,0,1
1447-giqmr,0,0,1,0,0.0,1,0,0,0,0,0,0,0,1,0.5064676616915423,0.005810062312485576,1,1,0,0,0,0,1,0
8058-dmyru,0,1,0,0,0.7464788732394366,1,1,0,1,0,0,0,1,1,0.7144278606965173,0.566928225248096,0,1,0,0,0,0,1,0
3346-brmis,1,1,1,0,0.23943661971830985,0,0,0,0,1,0,1,1,1,0.29950248756218906,0.09138010616201248,1,0,0,0,0,0,1,0
3221-cjmsg,0,0,0,0,0.323943661971831,1,0,0,0,0,1,0,0,1,0.32686567164179103,0.14433417955227326,0,0,0,0,0,1,0,0
5879-sesnb,1,0,0,0,0.14084507042253522,1,1,0,0,0,0,0,0,0,0.5671641791044776,0.10037502884837296,0,1,0,0,0,0,1,0
1140-ukvzg,1,0,0,0,0.22535211267605634,1,1,0,0,0,0,0,0,0,0.06517412935323383,0.05267135933533349,0,0,1,0,0,0,0,1
0533-ucaau,0,1,1,0,0.7887323943661972,1,1,0,1,1,0,1,0,1,0.5258706467661691,0.475571197784445,0,0,0,1,0,1,0,0
2560-wbwxf,0,0,0,0,0.943661971830986,1,1,0,0,0,0,0,0,1,0.05870646766169152,0.17078813754904223,0,0,1,0,1,0,0,0
8406-lnmhf,0,1,1,0,0.8169014084507042,1,0,1,1,1,0,0,0,1,0.6437810945273632,0.5636222017078236,0,1,0,1,0,1,0,0
3401-urhda,0,0,0,0,0.7042253521126761,1,1,1,0,0,1,0,0,0,0.4144278606965174,0.3490422340180014,0,0,0,1,0,1,0,0
2455-uslmv,1,0,0,0,0.4225352112676057,1,1,1,0,1,0,0,0,1,0.6616915422885572,0.29939995384260326,0,1,0,0,0,1,0,0
1229-rcalf,1,0,1,0,0.8873239436619719,1,1,1,1,1,1,1,1,1,0.962686567164179,0.8512981767828294,0,1,0,1,0,0,1,0
2662-nntdk,0,0,0,0,0.9014084507042254,1,1,0,0,0,0,0,0,0,0.06517412935323383,0.1825698130625433,0,0,1,1,0,1,0,0
8138-ealnd,0,0,0,0,0.19718309859154928,1,0,0,0,0,0,0,0,0,0.014925373134328346,0.03378721440110778,0,0,1,0,0,0,0,1
0875-cabnr,1,1,0,0,0.1267605633802817,1,0,0,0,1,0,0,1,1,0.6601990049751243,0.09770943918762982,1,1,0,0,0,1,0,0
3486-khmli,0,0,0,1,0.28169014084507044,1,1,0,0,0,0,0,0,0,0.06417910447761191,0.051736672051696284,0,0,1,0,0,0,0,1
9432-ruvsl,1,0,0,0,0.6619718309859155,1,0,1,0,1,1,1,1,1,0.8383084577114427,0.5637491345488115,0,1,0,0,1,1,0,0
3973-skmln,0,0,0,0,0.9859154929577465,1,0,0,0,0,0,0,0,1,0.01641791044776117,0.15420032310177706,0,0,1,0,1,1,0,0
7094-mszao,0,0,1,1,0.1267605633802817,1,0,0,0,0,0,0,0,1,0.01791044776119402,0.0230440803138703,0,0,1,0,0,1,0,0
1960-uotym,0,0,1,1,0.7183098591549296,1,0,1,1,1,0,1,1,0,0.6064676616915423,0.46128548349873066,0,0,0,0,1,0,1,0
7048-gxday,0,0,0,0,0.5352112676056339,1,1,1,1,0,0,1,1,1,0.8771144278606965,0.4640953150242326,0,1,0,0,0,0,1,0
4546-fokwr,1,0,0,0,0.2112676056338028,1,1,0,0,0,0,0,0,1,0.5621890547263682,0.1281502423263328,0,1,0,0,0,1,0,0
0017-iudmw,1,0,1,1,1.0,1,1,1,1,1,1,1,1,1,0.980597014925373,0.9736845141933995,0,1,0,0,1,1,0,0
1080-bwsye,0,1,1,0,0.8873239436619719,1,1,0,0,0,0,0,0,0,0.07363184079601987,0.1987075928917609,0,0,1,0,1,1,0,0
2522-wlnsf,1,1,1,0,0.46478873239436624,1,0,0,0,1,1,1,0,0,0.45721393034825875,0.24088391414724214,0,0,0,1,0,0,0,0
5756-ozrio,0,1,1,0,0.8450704225352113,1,1,0,1,0,0,0,1,0,0.45572139303482584,0.4481652434802677,0,0,0,1,0,0,0,0
4922-cvpdx,1,0,1,0,0.35211267605633806,1,0,0,1,1,0,1,1,1,0.5497512437810945,0.21773597969074546,0,0,0,0,1,1,0,0
6227-fbdxh,0,0,1,0,0.9577464788732395,1,1,0,0,1,0,1,1,0,0.808457711442786,0.7872894068774521,0,1,0,1,0,0,0,0
9305-cdskc,1,0,0,0,0.09859154929577466,1,1,0,0,1,0,1,1,1,0.8099502487562189,0.09251096238172168,1,1,0,0,0,0,1,0
5062-cjjkh,0,0,1,1,0.33802816901408456,1,0,0,1,1,0,0,0,0,0.3522388059701492,0.15424071082390955,0,0,0,1,0,0,0,1
5174-rngbh,1,0,0,0,0.11267605633802817,1,0,0,1,0,1,1,0,0,0.4776119402985074,0.0694380336948996,1,0,0,0,0,0,0,1
8774-gsbun,0,0,1,0,1.0,1,1,0,0,0,0,0,0,0,0.07114427860696515,0.2052042464804985,0,0,1,0,1,0,0,1
5562-betpv,0,0,1,1,0.0,1,0,0,0,0,0,0,0,0,0.013930348258706454,9.808446803600233e-05,0,0,1,1,0,0,0,1
2439-lypmq,0,1,1,0,0.5211267605633804,1,1,0,1,1,0,1,1,1,0.8393034825870646,0.4604661897069005,0,1,0,0,0,0,1,0
3951-njcvi,1,1,1,0,0.5774647887323944,1,1,0,0,0,0,1,1,1,0.7641791044776118,0.4530002307869836,0,1,0,0,0,0,1,0
2043-wvtqj,0,0,1,0,0.0,1,0,1,0,1,0,0,0,0,0.372636815920398,0.004258019847680591,0,0,0,0,0,0,0,1
8976-oqhgt,1,0,1,1,0.04225352112676056,1,0,0,1,0,1,0,0,0,0.3805970149253731,0.024959612277867527,1,0,0,0,0,0,0,1
2845-afftx,0,1,1,0,0.5633802816901409,1,1,0,0,1,0,1,1,1,0.8114427860696517,0.48932610200784676,1,1,0,0,0,0,1,0
8099-mzpuj,0,0,1,1,0.6619718309859155,1,1,1,1,1,1,1,1,0,0.9308457711442785,0.6259923840295407,0,1,0,0,1,1,0,0
5438-qmddl,1,0,1,0,0.25352112676056343,1,0,0,1,0,0,0,1,1,0.4134328358208955,0.12832333256404338,0,0,0,0,0,0,0,1
2911-ijorq,0,0,0,0,0.5070422535211268,1,1,1,1,1,1,1,1,1,0.7199004975124377,0.3853969536118163,0,0,0,1,0,0,0,0
7248-vzqlc,1,1,0,0,0.647887323943662,1,1,0,1,1,0,0,0,1,0.6661691542288557,0.4558677590583891,1,1,0,0,0,0,0,0
5537-uxxvs,1,0,1,0,0.26760563380281693,1,0,0,0,0,0,0,0,0,0.009950248756218888,0.04113201015462728,0,0,1,0,0,0,0,0
9758-mfwgd,1,1,1,1,0.6619718309859155,0,0,0,1,0,0,0,0,0,0.11592039800995024,0.1580833141010847,0,0,0,1,0,0,0,0
1399-ubqiu,0,0,0,0,0.14084507042253522,1,0,0,0,1,0,1,1,1,0.508457711442786,0.0800196168936072,0,0,0,0,0,0,1,0
7284-buyec,1,0,0,0,0.056338028169014086,0,0,0,1,0,0,1,1,1,0.32537313432835824,0.024301869374567277,0,0,0,0,0,1,0,0
3278-fsixx,1,0,0,0,0.014084507042253521,1,0,0,0,0,0,0,0,1,0.26865671641791045,0.00639279944611124,0,0,0,0,0,0,0,1
7409-jurkq,1,0,1,0,0.7323943661971831,1,1,0,1,1,1,1,1,1,0.9308457711442785,0.6682379413801062,0,1,0,1,0,0,0,0
7267-frmjw,1,0,1,1,0.33802816901408456,1,0,0,0,0,0,0,0,0,0.01840796019900498,0.053917609046849765,0,0,1,0,1,0,0,1
0013-exchz,1,1,1,0,0.02816901408450704,1,0,0,0,0,1,1,0,1,0.6532338308457711,0.028686822063235633,1,1,0,0,0,0,0,1
9637-eiheq,1,0,0,0,0.0,1,0,0,0,0,1,0,0,1,0.32388059701492533,0.0036925917378259863,1,0,0,0,0,0,1,0
4641-frolu,1,0,1,1,0.4084507042253521,1,0,0,0,0,0,0,0,0,0.010447761194029848,0.06740133856450496,0,0,1,0,1,0,0,1
8769-kktph,1,0,1,1,0.8732394366197184,1,1,1,0,0,0,1,1,1,0.8099502487562189,0.7261020078467574,0,1,0,1,0,1,0,0
9475-nndgc,0,0,1,0,0.9859154929577465,1,1,0,1,1,1,1,1,1,0.9442786069651742,0.9155838910685438,0,1,0,1,0,0,0,0
2495-kznfb,1,0,0,0,0.4507042253521127,1,1,1,0,0,0,0,1,1,0.7203980099502488,0.34281098546042,0,1,0,0,0,0,1,0
4931-trzwn,1,0,0,0,0.16901408450704225,1,0,1,0,0,0,1,1,1,0.5343283582089552,0.10443687975998155,0,0,0,0,0,0,1,0
4067-hlyqi,1,0,0,0,0.4507042253521127,1,0,0,0,0,0,0,0,1,0.518905472636816,0.27547888299099926,0,1,0,0,0,0,0,0
2391-soori,0,0,0,1,0.04225352112676056,1,0,1,0,0,0,0,0,0,0.309452736318408,0.02317678282944842,1,0,0,0,0,0,1,0
5095-aeskg,1,0,1,0,0.02816901408450704,1,1,0,1,0,0,0,1,1,0.7288557213930348,0.025865451188552966,1,1,0,0,0,1,0,0
7130-ctcus,0,1,1,0,0.2112676056338028,1,0,1,1,0,0,0,0,1,0.3611940298507462,0.09304177244403417,0,0,0,0,0,0,0,0
4304-tspvk,1,0,1,0,0.943661971830986,1,1,1,1,1,1,1,1,0,0.9616915422885571,0.9029252250173091,0,1,0,0,1,0,0,0
9397-tzsha,1,0,0,0,0.9577464788732395,1,1,0,0,0,0,0,0,0,0.06318407960199005,0.19146665128086776,0,0,1,0,1,1,0,0
3831-ycpuo,1,0,1,1,1.0,1,0,1,1,1,1,1,1,1,0.9079601990049752,0.9042349411493191,0,1,0,0,1,1,0,0
8249-thvec,0,0,1,1,0.7042253521126761,1,0,0,0,0,0,0,0,0,0.011442786069651711,0.11296445880452344,0,0,1,1,0,0,0,1
8623-ulfnq,1,1,0,0,0.35211267605633806,1,1,0,0,0,1,0,1,1,0.47562189054726367,0.18850680821601665,0,0,0,0,0,0,1,0
0599-xnydo,1,0,1,0,0.26760563380281693,1,0,0,0,0,0,0,0,1,0.5129353233830846,0.1755769674590353,0,1,0,0,0,0,0,0
3259-fdwoy,0,0,1,1,0.9859154929577465,1,1,0,1,1,0,1,1,1,0.873134328358209,0.8890953150242327,1,1,0,0,1,0,0,0
6979-znsff,1,0,0,0,0.09859154929577466,1,1,0,0,0,0,1,0,1,0.6845771144278606,0.08577198246018926,1,1,0,0,0,0,1,0
4912-piguy,1,0,0,0,0.0,1,1,0,0,0,0,1,0,1,0.6601990049751243,0.007592891760904685,0,1,0,0,0,0,1,0
8999-xxgns,1,1,1,0,1.0,1,1,0,1,1,0,1,1,1,0.8706467661691543,0.8782656358181399,0,1,0,1,0,1,0,0
4822-rvybb,0,1,0,0,0.09859154929577466,1,1,0,0,1,0,1,1,1,0.8194029850746268,0.09238402954073391,1,1,0,0,0,0,1,0
4482-ftffx,0,0,0,0,0.056338028169014086,1,0,0,0,1,1,0,0,0,0.3771144278606965,0.03146203554119548,0,0,0,0,0,0,1,0
9507-hsmmz,0,0,0,0,0.7464788732394366,1,0,0,0,0,0,0,0,0,0.01741293532338306,0.13049273021001617,0,0,1,0,1,0,0,1
5136-kckgi,1,0,1,1,0.4507042253521127,1,1,1,0,1,0,1,1,1,0.8502487562189055,0.3978998384491115,1,1,0,1,0,0,0,1
0612-rtzza,1,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0.06965174129353235,0.00074428802215555,1,0,0,0,0,0,1,0
2957-lolho,0,0,0,0,0.15492957746478872,1,0,0,0,0,0,0,0,1,0.27014925373134324,0.05770828525271175,1,0,0,0,0,0,0,0
7552-keygt,0,0,1,0,0.36619718309859156,1,0,0,0,0,0,0,0,0,0.012935323383084563,0.0578986845141934,0,0,1,0,1,0,0,0
9633-denpu,1,0,1,0,0.647887323943662,1,0,0,1,0,0,1,0,1,0.4014925373134328,0.3120932379413801,0,0,0,0,0,0,0,0
3190-itqxp,1,0,1,1,0.6338028169014085,1,0,0,0,0,0,0,0,0,0.019900497512437804,0.10057119778444497,0,0,1,0,1,0,0,0
5828-dwpil,0,1,1,0,0.8591549295774649,1,1,1,1,1,0,0,0,1,0.7049751243781094,0.6461458573736442,0,1,0,0,0,0,1,0
9385-ehgdo,1,0,1,1,0.47887323943661975,1,0,0,0,0,0,0,0,1,0.015920398009950265,0.08314678052157859,0,0,1,0,1,0,0,1
5049-mubwg,0,0,0,0,0.35211267605633806,1,0,1,0,0,1,1,1,0,0.5646766169154228,0.21804177244403417,0,0,0,1,0,0,0,0
6652-yffjo,1,0,0,0,0.14084507042253522,1,0,0,0,0,0,1,1,1,0.464179104477612,0.0804638818370644,0,0,0,0,0,0,1,0
1356-mkysk,0,0,0,0,0.07042253521126761,1,0,1,0,1,1,1,1,0,0.600995024875622,0.05360027694438034,0,0,0,0,0,1,0,0
8242-soquo,1,1,0,0,0.056338028169014086,1,0,0,1,0,0,1,0,1,0.6611940298507463,0.043122547888299105,0,1,0,0,0,0,1,0
9066-qrsdu,1,0,1,0,0.9577464788732395,1,1,0,0,0,0,0,0,1,0.0800995024875622,0.2013327948303716,0,0,1,1,0,0,1,0
5124-eogye,0,0,0,0,0.4225352112676057,1,0,0,0,0,0,0,0,0,0.021890547263681587,0.07151511654742672,0,0,1,0,1,0,0,1
1137-dgowi,1,0,1,0,0.4084507042253521,1,0,0,1,1,1,0,1,0,0.5174129353233831,0.25156935148857607,0,0,0,1,0,0,0,0
9972-nktfd,1,0,0,0,0.3802816901408451,1,0,0,1,0,1,0,0,0,0.3621890547263681,0.17294022617124397,0,0,0,0,0,0,0,0
1784-ezdkj,0,0,1,0,0.7042253521126761,1,1,0,1,1,0,1,1,1,0.8810945273631839,0.6323563351027003,0,1,0,1,0,0,0,0
4342-hentk,1,1,0,0,0.014084507042253521,1,0,0,0,0,0,0,0,1,0.5213930348258707,0.014256865912762519,1,1,0,0,0,0,1,0
3665-jatsn,1,0,0,0,0.25352112676056343,0,0,0,1,0,0,0,1,1,0.21343283582089556,0.07976575121163167,0,0,0,0,0,0,1,0
3148-blqjt,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0.01840796019900498,0.00015001153934918058,1,0,1,0,0,0,0,1
6260-onulr,0,0,0,0,0.0,1,0,0,0,0,0,1,1,1,0.4432835820895522,0.005077313639510732,0,0,0,0,0,0,0,1
6980-cdgfc,1,0,1,0,0.9295774647887325,1,0,0,0,0,0,0,0,1,0.025870646766169153,0.15100392337872146,0,0,1,1,0,0,0,0
7014-zzxaw,1,0,1,0,0.9859154929577465,1,1,0,0,0,0,0,0,1,0.05970149253731341,0.1978017539810755,0,0,1,0,1,1,0,0
2077-mpjqo,0,1,1,0,0.08450704225352114,1,1,0,0,0,0,0,0,1,0.5686567164179105,0.05934110316178168,0,1,0,0,0,0,1,0
6877-tjmbr,0,0,1,0,0.0,1,0,0,0,0,1,1,0,1,0.6621890547263681,0.007615970459266098,1,1,0,0,0,0,1,0
4853-rulsv,0,0,0,0,0.971830985915493,1,1,1,0,0,1,1,1,1,0.8532338308457711,0.8344507269789984,1,1,0,0,1,1,0,0
6821-jpcdc,1,0,1,0,0.6619718309859155,1,0,0,1,1,0,1,1,1,0.7840796019900497,0.5393664897299792,0,1,0,1,0,0,1,0
0117-lfrmw,0,0,1,1,0.5070422535211268,0,0,1,1,1,0,0,0,0,0.218407960199005,0.1650126932840988,1,0,0,0,0,0,0,0
2400-feqme,0,0,1,1,0.7605633802816901,1,0,0,0,0,0,0,0,0,0.02238805970149252,0.13375836602815602,0,0,1,0,1,0,0,1
8194-peeby,1,0,1,1,0.323943661971831,1,0,0,0,0,0,0,0,0,0.01641791044776117,0.059393030233094855,0,0,1,1,0,0,0,1
4257-gaesd,1,0,0,0,0.07042253521126761,0,0,0,0,0,0,1,1,0,0.26616915422885573,0.03229863835679668,0,0,0,0,0,1,0,0
5565-filxa,1,1,0,0,0.2112676056338028,1,1,0,0,0,0,1,1,1,0.7751243781094528,0.17429033002538658,1,1,0,0,0,0,1,0
3858-vobet,0,0,0,0,0.3098591549295775,1,1,0,0,0,0,0,0,1,0.564179104477612,0.1952054004154166,1,1,0,0,0,0,1,0
5260-umpwx,1,0,1,1,0.35211267605633806,1,0,0,0,0,0,0,0,1,0.019900497512437804,0.05482921763212555,0,0,1,0,0,1,0,0
4439-jmpmt,1,0,1,1,0.056338028169014086,1,0,0,0,0,1,1,0,1,0.6716417910447761,0.052175167320563126,1,1,0,0,0,0,1,0
6851-wefyx,0,1,1,0,0.47887323943661975,1,1,0,0,1,0,1,1,1,0.8213930348258706,0.3944957304408031,0,1,0,0,0,0,1,0
9828-aoqlm,1,0,1,1,0.0,1,0,0,0,0,0,0,0,1,0.27313432835820894,0.0031040849296099706,1,0,0,0,0,0,1,0
5884-fbctl,1,0,1,1,1.0,1,1,0,0,0,0,0,0,0,0.0681592039800995,0.21221440110777753,0,0,1,0,1,0,0,0
3468-drvqj,1,0,1,1,0.1267605633802817,1,1,1,1,0,0,1,0,0,0.517910447761194,0.07585391183937226,0,0,0,1,0,0,1,0
3583-krkmd,0,0,0,0,0.23943661971830985,1,0,0,0,0,1,0,0,1,0.5736318407960199,0.15627163627971383,0,1,0,0,0,0,0,0
1098-tdvuq,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0.009950248756218888,5.192707131317781e-05,0,0,1,0,0,0,0,0
1614-jbebi,1,0,0,0,0.09859154929577466,1,0,0,0,0,0,0,0,1,0.024378109452736302,0.013708746826678973,0,0,1,0,0,0,0,1
2302-ouzxb,0,0,1,0,1.0,1,1,0,1,1,0,1,1,0,0.6358208955223881,0.6653011770136165,0,0,0,0,1,0,0,0
5087-suurx,1,0,1,0,0.23943661971830985,0,0,0,0,1,0,1,0,1,0.20696517412935317,0.07512693284098777,1,0,0,0,0,0,1,0
1319-ylzjg,0,0,1,0,0.15492957746478872,1,0,1,1,1,0,0,0,1,0.6601990049751243,0.10859681513962613,0,1,0,0,0,0,1,0
9962-bfpdu,1,0,1,1,0.0,1,0,0,0,0,0,0,0,0,0.01791044776119402,0.0001442418647588273,0,0,1,0,0,0,0,1
2192-ckrlv,1,0,1,0,1.0,0,0,1,1,1,0,0,1,1,0.3079601990049751,0.4110489268405262,0,0,0,0,1,0,1,0
3537-hpkqt,1,0,1,0,0.7605633802816901,1,1,0,1,0,0,0,0,1,0.5920398009950248,0.49014539579967686,0,1,0,0,0,1,0,0
9283-lzqoh,0,0,1,1,0.16901408450704225,1,1,0,0,0,0,0,0,1,0.5587064676616916,0.10130971613201016,1,1,0,0,0,1,0,0
2937-fthur,1,0,0,1,0.23943661971830985,1,1,1,0,0,0,0,1,0,0.46318407960199004,0.13246018924532657,0,0,0,0,0,0,1,0
4807-izyoz,1,0,0,0,0.7042253521126761,1,0,0,0,0,0,0,0,0,0.023880597014925342,0.11561850911608586,0,0,1,0,1,0,0,0
4011-arphk,0,0,0,0,0.36619718309859156,1,0,1,0,0,0,0,0,0,0.31940298507462683,0.1606912070159243,0,0,0,0,0,0,0,1
2351-bkrzw,1,0,1,1,0.5915492957746479,1,0,1,0,1,0,1,1,0,0.5666666666666667,0.3733614124163397,0,0,0,0,1,0,0,0
4716-hhkqh,0,1,1,0,0.26760563380281693,1,1,0,1,0,1,1,1,0,0.8835820895522387,0.24847103623355646,0,1,0,0,0,0,1,0
8050-wybnd,1,0,0,1,0.295774647887324,0,0,0,0,1,0,1,1,1,0.31044776119402984,0.11684744980383108,0,0,0,1,0,1,0,0
