customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,InternetService_fiber optic,InternetService_no,Contract_one year,Contract_two year,PaymentMethod_credit card (automatic),PaymentMethod_electronic check,PaymentMethod_mailed check,sentiment_category,final_sentiment_score,topic,topic_prob
2984-miizl,0,0,0,0,0.0422535211267605,1,0,0,0,1,0,0,0,1,0.5626865671641791,0.0349757673667205,1,1,0,0,0,0,0,0,Very Negative,-0.9514499751091005,Unfortunately recently switch frequent,0.6748117167945497
5125-cndsp,0,0,0,1,0.8732394366197184,0,0,1,1,0,1,0,0,1,0.2223880597014925,0.2965785829679205,0,0,0,1,0,0,0,0,Very Positive,0.9153628297328948,Transfer bank dsl years,1.0
0928-xutsn,1,0,0,0,0.1690140845070422,1,0,0,0,0,0,0,1,1,0.6194029850746269,0.1145857373644126,0,1,0,0,0,0,1,0,Very Positive,0.843324862766266,Quality plan no receive,1.0
3642-byhdo,1,0,1,1,0.9859154929577464,1,0,0,0,0,0,0,0,0,0.0164179104477611,0.1581525501961689,0,0,1,0,1,0,0,0,Very Positive,0.8584512589931488,Though even bank transfer,0.9798899289278624
7560-qrbxh,1,0,0,1,0.6619718309859155,1,0,0,0,0,0,0,0,0,0.0169154228855721,0.1059196861297023,0,0,1,1,0,0,0,1,Very Positive,0.8238445609092713,-1 internet service provider overall,0.0
3970-xgjdu,1,0,0,0,0.8591549295774649,1,0,0,0,0,0,0,0,1,0.0094527363184079,0.1274924994230325,0,0,1,0,1,1,0,0,Very Positive,0.9399096144676208,Five though even make,1.0
2408-tzmjl,0,0,1,0,0.8169014084507042,1,1,1,1,1,0,1,1,1,0.9144278606965174,0.741893607200554,1,1,0,1,0,0,1,0,Very Positive,0.8850099619388581,-1 internet service provider overall,0.0
2211-rmnho,1,0,1,1,0.943661971830986,1,1,0,1,1,1,1,1,0,0.6671641791044776,0.6394184168012924,0,0,0,0,1,0,0,0,Very Positive,0.7896619184017182,Transfer bank dsl years,1.0
4560-wqaqw,1,0,0,0,0.8169014084507042,1,1,1,0,0,1,0,1,0,0.5019900497512438,0.4675917378259865,0,0,0,1,0,0,0,0,Very Positive,0.783835376214981,Transfer bank dsl years,1.0
7693-qpefs,0,1,0,0,0.7183098591549296,1,1,0,0,0,0,0,0,1,0.5442786069651742,0.4397588276021232,0,1,0,0,0,0,0,0,Very Positive,0.852069058418274,Transfer bank extremely highly,1.0
0883-eibti,1,0,0,0,0.0140845070422535,1,0,0,0,0,0,0,0,0,0.0124378109452736,0.00147126702054,1,0,1,0,0,0,0,1,Neutral,0.1010095776557922,Sign disappoint area unfortunately,1.0
8791-gfxlz,0,0,0,0,0.1549295774647887,1,0,0,1,0,0,0,0,1,0.3064676616915422,0.0662647126702054,0,0,0,0,0,0,0,0,Very Positive,0.8441921714782714,Transfer bank dsl years,0.977769049710166
0302-joivn,1,0,1,0,0.0985915492957746,1,0,0,1,1,0,1,1,0,0.8248756218905472,0.0950957765981998,1,1,0,0,0,0,1,0,Neutral,-0.1134914227008819,Cancel ultimately decide recently,1.0
4742-txuex,1,0,1,1,0.647887323943662,1,0,0,0,0,0,0,0,0,0.0104477611940298,0.100588506808216,0,0,1,0,1,0,0,0,Very Positive,0.8221303611278534,Though even bank transfer,1.0
2809-zmyoq,1,0,0,0,0.4366197183098592,1,1,0,0,1,0,1,1,1,0.8268656716417909,0.3826563581813986,0,1,0,0,0,0,1,0,Very Positive,0.9430344198226928,Downtime consistently highly complaints,0.9025973244988608
5804-lepim,1,1,0,0,0.0140845070422535,1,0,0,0,0,0,0,0,1,0.5184079601990049,0.0138760673897992,1,1,0,0,0,0,1,0,Very Negative,-0.8513350192546845,Unfortunately recently switch frequent,1.0
4585-hetai,1,0,1,1,0.0422535211267605,1,0,0,0,1,0,0,0,1,0.5522388059701492,0.0353854142626355,1,1,0,0,0,0,1,0,Negative,-0.2285968590736389,Unfortunately recently switch frequent,1.0
0668-ogmhd,1,0,1,0,0.2816901408450704,0,0,1,0,0,0,0,0,0,0.1019900497512437,0.0704534964228017,0,0,0,0,0,0,1,0,Very Positive,0.8642643950462341,Electronic dsl convenience plan,0.4613098339861006
6946-lmsqs,0,1,1,0,0.3380281690140845,1,1,1,0,0,0,0,1,1,0.7044776119402985,0.2490941610893145,1,1,0,1,0,0,1,0,Negative,-0.4723353878974914,Better deal decide ultimately,1.0
3345-pbbfh,0,0,1,0,0.0985915492957746,1,0,0,1,0,0,0,0,1,0.3114427860696517,0.0432321717055158,0,0,0,0,0,0,0,0,Very Positive,0.7570805797100066,Transfer bank dsl automatic,1.0
1293-hhshj,1,0,0,0,0.4788732394366197,1,0,0,0,0,0,0,0,0,0.0283582089552238,0.0833371797830602,0,0,1,1,0,0,0,1,Very Positive,0.8677765616893769,Oneyear not mail twoyear,0.4430608683921079
7623-hkyrk,0,0,0,1,0.0704225352112676,1,0,0,0,0,0,0,0,0,0.0144278606965173,0.0107142857142857,0,0,1,0,0,0,0,1,Very Positive,0.7723353528499604,Far mail monthtomonth flexibility,1.0
3966-hrmza,1,1,0,0,0.028169014084507,1,0,0,0,1,0,0,0,0,0.5651741293532337,0.0212439418416801,0,1,0,0,0,0,0,1,Very Negative,-0.735022019290924,Quality plan no receive,0.8656407956793984
6476-epyzr,0,0,1,1,0.1549295774647887,1,0,0,0,0,0,0,0,0,0.0223880597014925,0.0273136395107315,0,0,1,0,0,0,0,1,Very Positive,0.8381613687515259,Far mail monthtomonth flexibility,1.0
9912-gvseq,1,1,1,0,0.352112676056338,1,1,0,1,1,0,0,1,1,0.7522388059701491,0.2726459727671359,1,1,0,0,0,0,1,0,Neutral,-0.0338484198093414,Cancel ultimately decide recently,1.0
0885-hmgpy,0,0,0,0,0.8591549295774649,1,1,1,1,1,1,0,0,0,0.5089552238805971,0.4868105238864528,0,0,0,0,1,0,0,0,Very Positive,0.9175107650756836,Five transfer bank dsl,0.3958484348834988
2005-dwqzj,1,0,1,1,0.0985915492957746,1,0,0,0,0,0,0,0,0,0.0079601990049751,0.0211054696515116,0,0,1,0,1,0,0,1,Very Positive,0.8290598349571228,Prefer not problems mail,1.0
8980-wqfwl,1,0,0,0,0.4788732394366197,1,0,0,0,1,0,0,1,1,0.436318407960199,0.23970690053081,0,0,0,0,0,0,1,0,Very Positive,0.6476594786643982,Monthtomonth dsl contract check,1.0
1163-onyey,0,0,1,1,0.5633802816901409,1,1,1,1,1,0,1,0,1,0.5601990049751243,0.3467285945072698,0,0,0,0,0,1,0,0,Very Positive,0.8761499566555023,Card credit payments dsl,0.9790643410905806
0643-oklrp,1,1,1,0,0.647887323943662,1,1,1,0,0,0,0,0,0,0.617910447761194,0.4393087929840756,1,1,0,0,0,0,1,0,Very Positive,0.8805842170715332,-1 internet service provider overall,0.0
2197-omwgi,1,1,1,1,0.943661971830986,0,0,0,1,1,0,1,1,1,0.345771144278607,0.419738056773598,0,0,0,0,1,0,1,0,Very Positive,0.934152440404892,Electronic dsl convenience years,0.8582007960753957
9953-zmksm,0,0,0,0,0.8732394366197184,1,1,0,0,0,0,0,0,0,0.0696517412935323,0.1777636741287791,0,0,1,0,1,0,0,1,Very Positive,0.8491278599262237,Mail though even years,1.0
5373-sfodm,0,1,1,0,0.4929577464788732,1,1,0,0,0,0,0,1,1,0.6666666666666666,0.3593295638126009,1,1,0,0,0,1,0,0,Negative,-0.3291834446430206,Disappoint outages frequent slow,1.0
2469-dtsgx,1,1,0,0,1.0,1,1,0,1,1,1,1,1,0,0.9293532338308458,0.9144530348488346,0,1,0,0,1,0,1,0,Very Positive,0.9142137105941772,Fast years electronic fiber,0.9698969104665878
4976-lnfvv,0,1,1,0,0.2535211267605634,0,0,0,1,1,0,0,0,1,0.1597014925373134,0.0644299561504731,0,0,0,0,0,1,0,0,Very Positive,0.9400994982719422,Card credit payments dsl,1.0
1565-rhdjd,1,0,0,1,0.0422535211267605,1,1,0,1,1,0,0,0,0,0.6547263681592039,0.0363201015462728,1,1,0,0,0,0,0,0,Negative,-0.2079121113300323,-1 internet service provider overall,0.0
2798-nylmz,0,0,1,0,0.9859154929577464,1,1,1,0,1,1,1,1,1,0.8985074626865671,0.876667435956612,0,1,0,0,1,1,0,0,Very Positive,0.9374878123760224,Credit card extremely fast,1.0
1226-jznkr,1,0,1,1,0.0985915492957746,1,0,0,0,0,0,0,0,0,0.0154228855721393,0.0162993307177475,0,0,1,1,0,0,1,0,Very Positive,0.8611893553256988,Electronic even wish though,1.0
7777-unyhb,1,0,1,1,0.1549295774647887,1,0,0,0,0,0,0,0,1,0.0184079601990049,0.0246480498499884,0,0,1,0,0,1,0,0,Very Positive,0.9752443289279936,-1 internet service provider overall,0.0
4083-bfnyk,1,1,1,0,0.5211267605633804,1,1,1,1,0,0,0,1,0,0.763681592039801,0.4122374798061389,0,1,0,1,0,1,0,0,Very Positive,0.9785466817855836,Credit card extremely fast,1.0
1755-fzqec,0,0,0,0,0.5352112676056339,1,0,0,0,0,0,0,0,0,0.0164179104477611,0.0891241633971844,0,0,1,1,0,0,0,1,Very Positive,0.7548449781417848,Mail though even years,0.8260885660032078
4505-exzhb,1,1,0,0,0.0704225352112676,1,0,0,0,1,0,0,0,0,0.5587064676616916,0.0479229171474728,1,1,0,0,0,0,1,0,Neutral,-0.1145676456928252,Unfortunately recently switch frequent,0.5860286874954277
8625-azyzy,0,0,1,0,0.323943661971831,1,1,0,1,1,0,1,1,1,0.8597014925373135,0.2912127855988922,1,1,0,0,0,0,1,0,Negative,-0.3566949464797974,Deal better another decide,1.0
9621-oupyd,1,0,1,0,0.3380281690140845,1,0,0,0,0,0,0,0,1,0.0194029850746268,0.056438956842834,0,0,1,1,0,0,0,0,Very Positive,0.6371581670761108,Transfer bank though even,0.9905285133632008
7780-otdso,0,0,1,0,0.2394366197183098,1,1,1,0,0,0,1,1,1,0.8074626865671642,0.1989556888991461,1,1,0,0,0,0,1,0,Neutral,-0.1725570348739624,Decide ultimately providers find,0.6932487920793008
1402-pthgn,1,0,1,1,0.2394366197183098,1,0,1,1,0,1,0,0,1,0.4303482587064676,0.1233152550196169,0,0,0,1,0,0,0,1,Very Positive,0.7095450325012207,-1 internet service provider overall,0.0
8092-nltgf,0,0,0,0,1.0,1,1,0,0,0,0,0,0,0,0.0646766169154228,0.2029540733902607,0,0,1,0,1,0,0,0,Very Positive,0.8618776294708252,Though even bank transfer,1.0
5569-idsey,0,0,1,0,0.9859154929577464,1,1,0,1,1,0,1,1,1,0.8701492537313432,0.8600680821601662,0,1,0,1,0,0,0,0,Very Positive,0.9578845605373384,Transfer bank extremely highly,1.0
8152-uobny,1,1,0,0,0.6901408450704226,1,1,0,1,0,1,1,1,1,0.8810945273631839,0.6149492268636049,0,1,0,1,0,0,1,0,Very Positive,0.9246891236782072,Stream home allow work,0.8389642349088935
1241-ezfmj,0,0,1,0,0.8450704225352113,1,1,0,0,0,0,0,0,0,0.071641791044776,0.1753750288483729,0,0,1,0,1,0,0,0,Very Positive,0.7690849310398102,Though even bank transfer,1.0
2103-zrxfn,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,0.3233830845771144,0.0036868220632356,0,0,0,0,0,0,0,1,Very Positive,0.7372688199996948,Past use quite reliability,1.0
3090-letty,0,0,0,1,0.0140845070422535,1,1,1,1,0,0,0,0,0,0.4248756218905473,0.0133625663512577,0,0,0,0,0,0,0,0,Very Positive,0.9494600034236907,Flexibility transfer bank monthtomonth,1.0
7269-jiscy,1,0,0,0,0.7605633802816901,1,0,0,0,0,0,0,0,0,0.2666666666666666,0.2819986152780983,0,0,0,1,0,0,0,0,Very Positive,0.907831717634201,Transfer bank dsl automatic,0.6440403998519377
6233-hxjmx,1,0,0,0,0.619718309859155,1,1,0,0,1,0,0,1,1,0.7069651741293532,0.4815774290330025,0,1,0,0,0,1,0,0,Very Positive,0.966996671962738,Card credit quality fast,0.1745841006342511
5119-nzptv,0,1,1,0,0.0140845070422535,1,0,0,0,0,0,0,0,0,0.5159203980099502,0.0141760904684975,0,1,0,0,0,0,1,0,Very Positive,0.8390653014659881,Downtime connection excellent speed,1.0
5016-lipdw,0,0,1,1,0.7887323943661972,1,0,0,0,0,0,0,0,0,0.0114427860696517,0.1203323332564043,0,0,1,1,0,0,0,1,Positive,0.5999217568874359,Mail though even years,0.6220022796127463
0254-fnmci,1,0,0,0,1.0,1,0,1,1,1,1,1,1,1,0.9119402985074626,0.87761366258943,0,1,0,0,1,0,1,0,Very Positive,0.9385757756233216,Fast years electronic fiber,0.7827374283661508
4001-tsbtv,1,0,1,1,0.8028169014084507,1,0,0,1,1,0,1,0,1,0.7293532338308457,0.6338391414724209,0,1,0,0,0,0,1,0,Very Positive,0.9230770810127258,Fast years electronic fiber,1.0
3082-wqrvy,0,1,1,0,0.1830985915492957,1,0,0,0,0,0,0,0,0,0.0139303482587064,0.0242153242557119,0,0,1,1,0,0,0,1,Very Positive,0.867967094373703,Include wish however plan,0.534864356505696
5543-qdcry,0,0,0,0,0.0422535211267605,1,0,0,0,0,0,1,0,1,0.3796019900497512,0.0249307639049157,0,0,0,0,0,0,1,0,Very Positive,0.9125615165710448,-1 internet service provider overall,0.0
8111-sllhi,0,1,1,0,0.5352112676056339,1,1,0,1,1,0,1,1,1,0.8696517412935324,0.4922686360489268,1,1,0,0,0,0,1,0,Very Positive,0.8713667692661285,Cancel ultimately decide recently,1.0
8815-lmflx,0,0,1,1,0.3380281690140845,1,1,0,0,0,0,0,0,1,0.0711442786069651,0.0609335333487191,0,0,1,0,0,0,0,0,Negative,-0.2935745378971099,Transfer bank though even,0.8373963874782322
8344-wfmfh,0,0,0,1,0.1126760563380281,1,0,0,1,0,0,0,0,1,0.3169154228855721,0.0536868220632356,0,0,0,0,0,0,1,0,Very Positive,0.9379598473072052,Electronic monthtomonth dsl continue,0.9157109412922726
2606-rmdhz,0,0,0,0,0.0704225352112676,0,0,0,1,0,0,0,0,1,0.1218905472636815,0.021913224094161,1,0,0,0,0,1,0,0,Negative,-0.2937652040958404,Decide different recently cancel,1.0
8174-tbvcf,1,0,1,0,0.971830985915493,1,1,1,1,1,1,1,1,1,0.7616915422885572,0.7893203323332564,0,0,0,0,1,1,0,0,Very Positive,0.9379982895851136,Loyal near future dsl,0.9021360375926778
4933-ikulf,1,1,0,0,0.2253521126760563,1,0,0,0,0,0,0,0,0,0.0238805970149253,0.0359796907454419,0,0,1,1,0,0,0,1,Very Positive,0.8341561951637269,Mail option not cannot,1.0
3318-nmqxl,0,0,0,0,0.028169014084507,1,0,0,0,0,0,1,1,1,0.7338308457711442,0.0286175859681513,0,1,0,0,0,0,1,0,Very Positive,0.8614371628284454,Past use reliability speed,1.0
4707-ynoqa,1,0,1,1,0.4647887323943662,1,1,0,0,0,0,0,0,1,0.0731343283582089,0.1036637433648742,0,0,1,1,0,1,0,0,Very Positive,0.9164165682315826,Card credit payments company,1.0
4335-upjsi,1,0,0,1,0.323943661971831,1,0,0,0,0,0,0,0,0,0.0149253731343283,0.0553081006231248,0,0,1,0,1,0,0,1,Very Positive,0.9034802403926848,Oneyear not mail twoyear,0.9508551007000008
8485-gjcdn,1,1,0,0,0.056338028169014,1,0,0,0,0,0,0,0,1,0.5054726368159204,0.0345834294945765,1,1,0,0,0,0,0,1,Negative,-0.5448188614845276,Unfortunately recently switch frequent,0.7485465248591718
7841-fcrqd,1,0,1,0,0.4507042253521127,1,0,0,1,0,1,0,0,1,0.3532338308457711,0.2121509346872836,0,0,0,1,0,1,0,0,Very Positive,0.9254569156646728,-1 internet service provider overall,0.0
4879-gzlfh,1,0,1,1,0.5774647887323944,1,0,0,0,1,0,1,1,1,0.7353233830845771,0.4450265405031156,0,1,0,0,0,0,1,0,Very Positive,0.8650528791427612,Connectivity complaints fast quality,0.4479802489520161
9094-azphk,1,0,0,0,0.1971830985915492,1,1,0,1,0,0,1,1,1,0.8149253731343283,0.1611123932610201,0,1,0,0,0,0,1,0,Very Positive,0.9386865044593812,Able positive fast quality,0.9267571600222676
9601-brxpo,1,0,1,0,0.3380281690140845,1,1,0,0,1,1,1,1,1,0.8626865671641791,0.2939879990768521,1,1,0,0,0,0,0,0,Very Negative,-0.6417575381278992,Deal better bank market,1.0
9885-csmwe,1,1,0,0,0.0,1,0,0,0,0,0,1,0,0,0.5990049751243781,0.0068832217862912,1,1,0,0,0,0,1,0,Negative,-0.4225806192874908,Sign one due cancel,1.0
6035-riiom,1,0,0,0,0.7464788732394366,1,1,0,1,0,0,1,1,1,0.7855721393034826,0.5897357489037618,0,1,0,0,1,0,0,0,Very Positive,0.9150447646141052,Transfer bank extremely highly,1.0
3186-baxnb,1,0,0,0,0.0,1,0,0,1,0,1,1,0,0,0.7308457711442786,0.0084121855527348,1,1,0,0,0,0,1,0,Neutral,0.1134907542705536,Sign one due cancel,1.0
2999-aanrq,1,0,0,0,0.2816901408450704,1,0,1,1,0,1,1,0,0,0.5253731343283582,0.1737883683360258,0,0,0,0,1,1,0,0,Very Positive,0.9019291195869444,Card credit payments dsl,1.0
7511-ymxvq,0,0,0,0,0.1126760563380281,0,0,0,0,0,0,1,1,1,0.2701492537313432,0.0461573967228248,1,0,0,0,0,0,1,0,Very Negative,-0.641990055847168,Decide different recently cancel,1.0
7927-auxbz,1,0,0,0,0.4084507042253521,1,0,0,0,0,1,1,0,0,0.6656716417910448,0.2927648280636972,1,1,0,0,0,0,1,0,Very Positive,0.8079889166355133,Deal better another decide,1.0
3178-cifot,1,0,0,0,0.3098591549295775,1,0,0,0,0,0,0,0,1,0.0139303482587064,0.0530002307869836,0,0,1,1,0,1,0,0,Very Positive,0.9315950758457184,Card credit though even,0.7017595971046072
5568-dmxzs,1,0,0,0,0.0985915492957746,1,0,0,1,0,1,1,0,1,0.4696517412935324,0.0618105238864528,0,0,0,0,0,0,1,0,Very Positive,0.8457054040908814,Flexibility need monthtomonth give,0.6834383894047146
9445-szlch,1,0,1,1,0.4929577464788732,1,1,0,1,1,0,1,0,1,0.7870646766169154,0.3968497576736672,1,1,0,0,0,0,0,0,Negative,-0.4611553825378418,Deal better bank market,0.468294880879377
0208-bpqej,1,0,1,1,0.1549295774647887,1,0,0,0,0,0,0,0,0,0.0114427860696517,0.0206900530810062,0,0,1,0,0,0,0,0,Very Positive,0.8600300642967225,Wish part include however,1.0
3977-qcrsl,1,0,0,0,0.056338028169014,1,0,0,0,0,0,0,0,0,0.0189054726368158,0.0114412647126702,0,0,1,0,0,0,0,1,Very Positive,0.957184159898758,Far mail monthtomonth flexibility,1.0
6061-pqhmk,1,0,0,0,0.3380281690140845,1,0,0,0,0,0,0,0,0,0.0164179104477611,0.0587006692822524,0,0,1,1,0,1,0,0,Very Positive,0.7454009348869324,Card credit though even,1.0
0345-xmmug,1,0,1,0,0.6338028169014085,1,1,0,1,1,1,1,1,1,0.9019900497512436,0.5579852296330488,0,1,0,0,1,1,0,0,Very Positive,0.8495000015258789,Card credit quality fast,0.3166641399824928
7554-newdd,0,0,0,0,0.1267605633802817,1,1,0,0,0,0,0,0,0,0.0741293532338308,0.026863604892684,0,0,1,0,1,0,0,0,Very Positive,0.6854559061050415,Transfer bank though even,1.0
2346-czyil,0,0,0,0,0.3661971830985915,1,0,0,0,0,0,0,0,0,0.0208955223880596,0.0591737825986614,0,0,1,0,1,1,0,0,Very Positive,0.9641155951023102,Include deduct wish automatically,1.0
4747-lcaql,0,0,0,0,0.3380281690140845,1,0,1,1,0,1,1,1,1,0.6044776119402985,0.2173090237710593,0,0,0,0,0,0,0,1,Very Positive,0.7085819108486175,Monthtomonth dsl contract check,1.0
4430-yhxgg,1,0,0,1,0.0422535211267605,1,1,0,0,0,0,0,0,1,0.071641791044776,0.0075467343641818,0,0,1,0,0,0,0,1,Very Positive,0.6098804601192475,Far mail monthtomonth flexibility,1.0
5027-xwqha,0,0,0,0,0.0704225352112676,1,0,0,0,0,0,0,0,0,0.2636815920398009,0.0290964689591507,1,0,0,0,0,0,1,0,Very Negative,-0.6306017466545105,Decide different recently cancel,1.0
2135-rxihg,0,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0.2726368159203979,0.0030983152550196,1,0,0,0,0,0,1,0,Very Positive,0.6218284666538239,Decide different recently cancel,1.0
2692-aqcpf,1,0,1,0,0.9014084507042254,1,1,0,1,1,1,1,1,1,0.8935323383084576,0.8193053311793215,0,1,0,1,0,1,0,0,Very Positive,0.9278453667640686,Five extremely fast quality,1.0
0354-wyrok,1,1,1,1,0.4225352112676057,1,0,0,0,1,1,1,1,1,0.8024875621890547,0.333775675051927,1,1,0,0,0,0,1,0,Very Positive,0.8204995639801025,Cancel ultimately decide recently,0.7998932858612569
9146-jriox,1,0,1,1,0.1830985915492957,1,1,0,0,0,0,0,0,0,0.072636815920398,0.0408089083775675,0,0,1,0,0,0,0,1,Very Positive,0.9143690079689026,Far mail monthtomonth flexibility,1.0
6440-dkqge,0,0,0,1,0.4084507042253521,1,0,0,1,1,0,1,0,0,0.4601990049751243,0.2205342718670667,0,0,0,1,0,1,0,0,Very Positive,0.9543667387485504,Card credit dsl provider,0.883070333563768
4690-pkdqg,1,1,1,0,0.5774647887323944,1,1,0,1,1,0,1,0,1,0.7691542288557214,0.4513962612508654,0,1,0,0,0,0,1,0,Very Positive,0.9619688679218292,-1 internet service provider overall,0.0
3043-sudua,1,0,0,0,0.4366197183098592,1,0,0,0,0,0,0,0,0,0.0164179104477611,0.0672455573505654,0,0,1,0,0,0,0,0,Very Positive,0.8053739244937896,Though even bank transfer,1.0
5038-etmlm,1,0,1,0,1.0,1,1,1,1,1,1,1,1,1,0.9492537313432836,0.9420666974382644,0,1,0,0,1,0,0,0,Very Positive,0.8831920473575592,Transfer bank extremely highly,1.0
5372-fbkbn,1,0,0,1,0.2816901408450704,1,0,0,0,0,0,0,0,0,0.0248756218905472,0.0500115393491807,0,0,1,0,0,0,0,1,Very Positive,0.9433183794021608,Far mail monthtomonth flexibility,1.0
0644-oqmdk,0,1,0,0,0.0422535211267605,1,0,0,0,0,0,0,0,1,0.5213930348258707,0.0317389799215324,0,1,0,0,0,0,1,0,Very Positive,0.9107258948326112,-1 internet service provider overall,0.0
1480-bkxga,0,1,1,0,1.0,1,1,1,1,1,1,1,1,1,0.9731343283582088,0.9677013616432032,0,1,0,0,1,0,0,0,Very Positive,0.9470834646224976,Transfer bank extremely highly,0.9013764055958442
3865-zfzib,0,0,0,0,0.2535211267605634,1,0,0,0,0,0,0,0,0,0.0139303482587064,0.0391587814447265,0,0,1,0,1,0,0,1,Very Positive,0.7985007929801942,Mail though even years,1.0
1447-giqmr,0,0,1,0,0.0,1,0,0,0,0,0,0,0,1,0.5064676616915423,0.0058100623124855,1,1,0,0,0,0,1,0,Very Negative,-0.9351150200366972,Unfortunately recently switch frequent,1.0
8058-dmyru,0,1,0,0,0.7464788732394366,1,1,0,1,0,0,0,1,1,0.7144278606965173,0.566928225248096,0,1,0,0,0,0,1,0,Very Positive,0.913130869293213,Quality plan no receive,0.390477859721105
3346-brmis,1,1,1,0,0.2394366197183098,0,0,0,0,1,0,1,1,1,0.299502487562189,0.0913801061620124,1,0,0,0,0,0,1,0,Very Positive,0.9102499888420104,Decide different recently cancel,1.0
3221-cjmsg,0,0,0,0,0.323943661971831,1,0,0,0,0,1,0,0,1,0.326865671641791,0.1443341795522732,0,0,0,0,0,1,0,0,Very Positive,0.912347872877121,Credit card payments plan,1.0
5879-sesnb,1,0,0,0,0.1408450704225352,1,1,0,0,0,0,0,0,0,0.5671641791044776,0.1003750288483729,0,1,0,0,0,0,1,0,Very Positive,0.9072241629123688,Flexibility monthtomonth fast happy,0.3523614196880323
1140-ukvzg,1,0,0,0,0.2253521126760563,1,1,0,0,0,0,0,0,0,0.0651741293532338,0.0526713593353334,0,0,1,0,0,0,0,1,Very Positive,0.9344574317932128,Far mail monthtomonth flexibility,1.0
0533-ucaau,0,1,1,0,0.7887323943661972,1,1,0,1,1,0,1,0,1,0.5258706467661691,0.475571197784445,0,0,0,1,0,1,0,0,Very Positive,0.7945213632106781,Card credit payments dsl,0.6922020732035593
2560-wbwxf,0,0,0,0,0.943661971830986,1,1,0,0,0,0,0,0,1,0.0587064676616915,0.1707881375490422,0,0,1,0,1,0,0,0,Very Positive,0.7100787920951843,Though even bank transfer,1.0
8406-lnmhf,0,1,1,0,0.8169014084507042,1,0,1,1,1,0,0,0,1,0.6437810945273632,0.5636222017078236,0,1,0,1,0,1,0,0,Very Positive,0.9468995842933654,Credit card extremely fast,1.0
3401-urhda,0,0,0,0,0.7042253521126761,1,1,1,0,0,1,0,0,0,0.4144278606965174,0.3490422340180014,0,0,0,1,0,1,0,0,Very Positive,0.9547099124908448,Card credit payments dsl,0.750498544468208
2455-uslmv,1,0,0,0,0.4225352112676057,1,1,1,0,1,0,0,0,1,0.6616915422885572,0.2993999538426032,0,1,0,0,0,1,0,0,Very Positive,0.8606401501655578,Credit card extremely fast,1.0
1229-rcalf,1,0,1,0,0.8873239436619719,1,1,1,1,1,1,1,1,1,0.962686567164179,0.8512981767828294,0,1,0,1,0,0,1,0,Very Positive,0.7619909265518188,Fast years electronic fiber,1.0
2662-nntdk,0,0,0,0,0.9014084507042254,1,1,0,0,0,0,0,0,0,0.0651741293532338,0.1825698130625433,0,0,1,1,0,1,0,0,Very Positive,0.8468216652870177,Card credit payments company,0.7859633511837835
8138-ealnd,0,0,0,0,0.1971830985915492,1,0,0,0,0,0,0,0,0,0.0149253731343283,0.0337872144011077,0,0,1,0,0,0,0,1,Very Positive,0.8342699337482453,Far mail monthtomonth flexibility,1.0
0875-cabnr,1,1,0,0,0.1267605633802817,1,0,0,0,1,0,0,1,1,0.6601990049751243,0.0977094391876298,1,1,0,0,0,1,0,0,Neutral,-0.1837904663085937,Cancel ultimately decide recently,1.0
3486-khmli,0,0,0,1,0.2816901408450704,1,1,0,0,0,0,0,0,0,0.0641791044776119,0.0517366720516962,0,0,1,0,0,0,0,1,Very Positive,0.9067768048286438,Far mail monthtomonth flexibility,1.0
9432-ruvsl,1,0,0,0,0.6619718309859155,1,0,1,0,1,1,1,1,1,0.8383084577114427,0.5637491345488115,0,1,0,0,1,1,0,0,Very Positive,0.9063094746112824,Card credit quality fast,0.4449276132131167
3973-skmln,0,0,0,0,0.9859154929577464,1,0,0,0,0,0,0,0,1,0.0164179104477611,0.154200323101777,0,0,1,0,1,1,0,0,Very Positive,0.9449714050292968,Though even card credit,0.3496860650676207
7094-mszao,0,0,1,1,0.1267605633802817,1,0,0,0,0,0,0,0,1,0.017910447761194,0.0230440803138703,0,0,1,0,0,1,0,0,Positive,0.5630879893302918,Payments credit card automatic,1.0
